_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,stimulus,block,chosen_video,chosen_object,leftVideo,rightVideo,explanation
6895386b60c1d27b582a0fe1,71106,explanation_trial,21,1272485,0,6736da52a7c6b58f513efb69,68953131762dbff38dcaae6a,68953353456d9c2a6e04e975,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Explain Your Choice\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #28a745;"">Object A (Your Choice)</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 2.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 4px solid #28a745;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 18.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <div style=""margin-top: 40px; max-width: 800px; margin-left: auto; margin-right: auto;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">\n                                    Please explain why you chose Object A as more complex:\n                                </h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 100%; height: 150px; padding: 20px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical; box-sizing: border-box;""\n                                          required></textarea>\n                            </div>\n                        </div>\n                    ",,,,File 2.mp4,File 18.mp4,"Object A appears complex because it conceals an unknown substance or material, while Object B looks like an electronic panel from an electronic device."
6895386b60c1d27b582a0fe3,5070,instructions,22,1277556,0,6736da52a7c6b58f513efb69,68953131762dbff38dcaae6a,68953353456d9c2a6e04e975,0,,,,,,,,
68953db560c1d27b582a0fe5,27780,instructions,0,27781,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,,,,,,,,
68953db560c1d27b582a0fe7,148656,instructions,1,176437,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,,,,,,,,
68953db560c1d27b582a0fe9,11406,comparison_trial,2,187846,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,1,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 24.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 30.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 30.mp4,Object B,File 24.mp4,File 30.mp4,
68953db560c1d27b582a0feb,51517,explanation_trial,3,239365,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Explain Your Choice\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 24.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #28a745;"">Object B (Your Choice)</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 30.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 4px solid #28a745;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <div style=""margin-top: 40px; max-width: 800px; margin-left: auto; margin-right: auto;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">\n                                    Please explain why you chose Object B as more complex:\n                                </h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 100%; height: 150px; padding: 20px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical; box-sizing: border-box;""\n                                          required></textarea>\n                            </div>\n                        </div>\n                    ",,,,File 24.mp4,File 30.mp4,"Object B is multi-layered to insulate beverages, while Object A is a single layer."
68953db560c1d27b582a0fed,17298,comparison_trial,6,331268,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 30.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 23.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 30.mp4,Object A,File 30.mp4,File 23.mp4,
68953db560c1d27b582a0fef,12223,comparison_trial,4,251590,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,1,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 29.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 14.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 14.mp4,Object B,File 29.mp4,File 14.mp4,
68953db560c1d27b582a0ff1,62375,explanation_trial,5,313967,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Explain Your Choice\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 29.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #28a745;"">Object B (Your Choice)</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 14.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 4px solid #28a745;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <div style=""margin-top: 40px; max-width: 800px; margin-left: auto; margin-right: auto;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">\n                                    Please explain why you chose Object B as more complex:\n                                </h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 100%; height: 150px; padding: 20px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical; box-sizing: border-box;""\n                                          required></textarea>\n                            </div>\n                        </div>\n                    ",,,,File 29.mp4,File 14.mp4,Object B has the purpose of sticking to other objects to repair or bond them.
68953db560c1d27b582a0ff3,64820,explanation_trial,7,396089,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Explain Your Choice\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #28a745;"">Object A (Your Choice)</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 30.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 4px solid #28a745;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 23.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <div style=""margin-top: 40px; max-width: 800px; margin-left: auto; margin-right: auto;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">\n                                    Please explain why you chose Object A as more complex:\n                                </h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 100%; height: 150px; padding: 20px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical; box-sizing: border-box;""\n                                          required></textarea>\n                            </div>\n                        </div>\n                    ",,,,File 30.mp4,File 23.mp4,Object A is more complex because it consists of multiple layers to insulate beverages. Object B is a simple vessel that contains cream.
68953db560c1d27b582a0ff5,8712,comparison_trial,8,404804,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 27.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 18.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 27.mp4,Object A,File 27.mp4,File 18.mp4,
68953db560c1d27b582a0ff7,125378,explanation_trial,9,530184,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Explain Your Choice\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #28a745;"">Object A (Your Choice)</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 27.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 4px solid #28a745;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 18.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <div style=""margin-top: 40px; max-width: 800px; margin-left: auto; margin-right: auto;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">\n                                    Please explain why you chose Object A as more complex:\n                                </h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 100%; height: 150px; padding: 20px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical; box-sizing: border-box;""\n                                          required></textarea>\n                            </div>\n                        </div>\n                    ",,,,File 27.mp4,File 18.mp4,Object A connects to a computer to carry out various functions. It is battery-operated. Object B is static and has only one function of measuring.
68953db560c1d27b582a0ff9,12012,comparison_trial,10,542197,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,1,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 23.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 14.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 14.mp4,Object B,File 23.mp4,File 14.mp4,
68953db560c1d27b582a0ffb,145337,explanation_trial,11,687536,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Explain Your Choice\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 23.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #28a745;"">Object B (Your Choice)</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 14.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 4px solid #28a745;""\n                                           muted autoplay loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <div style=""margin-top: 40px; max-width: 800px; margin-left: auto; margin-right: auto;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">\n                                    Please explain why you chose Object B as more complex:\n                                </h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 100%; height: 150px; padding: 20px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical; box-sizing: border-box;""\n                                          required></textarea>\n                            </div>\n                        </div>\n                    ",,,,File 23.mp4,File 14.mp4,Object B fulfills the purpose of repairing a single object or bonding two objects together. Option A is simply a vessel that holds hand cream or soap.
68953db560c1d27b582a0ffd,8033,comparison_trial,12,695571,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,1,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 9.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 23.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 23.mp4,Object B,File 9.mp4,File 23.mp4,
68953db560c1d27b582a0fff,64710,comparison_trial,14,885458,0,5dd2d431181abc2ecde6edb4,68953131762dbff38dcaae6a,689538a42be77148325f0886,0,0,"\n                        <div style=""text-align: center; padding: 20px; max-width: 1000px; margin: 0 auto;"">\n                            <h2 style=""font-size: 28px; margin-bottom: 40px; color: #333;"">\n                                Which object is more complex?\n                            </h2>\n                            \n                            <div style=""display: flex; justify-content: center; align-items: flex-start; gap: 60px; margin: 40px 0;"">\n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object A</div>\n                                    <video id=""video1"" src=""/general_assets/videos_familiarobjs/File 17.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                                \n                                <div style=""text-align: center;"">\n                                    <div style=""font-size: 20px; font-weight: bold; margin-bottom: 15px; color: #8C1515;"">Object B</div>\n                                    <video id=""video2"" src=""/general_assets/videos_familiarobjs/File 28.mp4"" \n                                           style=""width: 350px; height: 250px; object-fit: cover; border-radius: 8px; border: 2px solid #8C1515;""\n                                           muted loop>\n                                    </video>\n                                </div>\n                            </div>\n                            \n                            <p id=""instruction-text"" style=""margin-top: 30px; font-size: 18px; color: #666; max-width: 600px; margin-left: auto; margin-right: auto;"">\n                                Please wait for both videos to finish playing before making your choice.\n                            </p>\n                            \n                            <div id=""explanation-section"" style=""display: none; margin-top: 30px;"">\n                                <h3 style=""font-size: 22px; margin-bottom: 20px; color: #333;"">Please explain your choice:</h3>\n                                <textarea id=""explanation-text"" \n                                          placeholder=""Type your explanation here..."" \n                                          style=""width: 80%; max-width: 600px; height: 120px; padding: 15px; border: 2px solid #8C1515; border-radius: 8px; font-size: 16px; font-family: Arial, sans-serif; resize: vertical;""\n                                          required></textarea>\n                                <br><br>\n                                <button id=""submit-explanation"" class=""jspsych-btn"" style=""font-size: 18px; padding: 15px 30px; background-color: #8C1515; color: white; border: none; border-radius: 8px; cursor: pointer; min-width: 200px;"">\n                                    Continue\n                                </button>\n                            </div>\n                        </div>\n                    ",main_experiment,File 17.mp4,Object A,File 17.mp4,File 28.mp4,
